Date,User,Message
2022-06-30 17:11:13,"mo","가성비 챙기는 것도 배울 점 아닐 가요? ㅎㅎ"
2022-06-30 17:11:30,"두한","아 그런가요"
2022-06-30 17:11:52,"부산/옷으로성공하기","회사 오너입장에서는
아끼려고 하는게 당연한 부분이고
그점 때문에 배울게 없다고 생각은 안들어용"
2022-06-30 17:11:56,"ㅇ","동감합니당 눈에 보일정도로 가성비 챙기는 회사서 일했었는데
지나고 보니까 또 그것 나름의 배움이 있더라고요"
2022-06-30 17:12:04,"mo","추후 개인사업을 하던 직장에서 일을 하던 뭐든 고정비용 및 재료비입장에서 줄여야 이익인 부분인데"
2022-06-30 17:12:09,"코삿","싸게 납품하다가"
2022-06-30 17:12:16,"코삿","가격 여유 룸이 생기면"
2022-06-30 17:12:27,"코삿","비싼것도 합리적으로 만들 수 있죠"
2022-06-30 17:12:33,"두한","삭제된 메시지입니다."
2022-06-30 17:12:37,"두한","삭제된 메시지입니다."
2022-06-30 17:12:40,"두한","삭제된 메시지입니다."
2022-06-30 17:12:46,"두한","삭제된 메시지입니다."
2022-06-30 17:13:07,"부산/옷으로성공하기","뭐 시행착오라고 생각해요"
2022-06-30 17:13:26,"두한","혹시나 여기계실지도모르니"
2022-06-30 17:13:28,"두한","삭제할게요"
2022-06-30 17:13:32,"부산/옷으로성공하기","ㅎㅎ넵"
2022-06-30 17:15:26,"Tina","어떤점에서 깜짝 놀라셨어요? "
2022-06-30 17:16:23,"룩맨","할말하않요 ㅋ ㅋ"
2022-06-30 17:16:39,"룩맨","좋은 쪽으로 말한건 아님에요 ㅎㅎ"
2022-06-30 17:17:00,"로이아","혹시 검색해도 안 나와서 그런데 판가율이 어떤 말인지 알 수 있을까요?"
2022-06-30 17:17:22,"룩맨","예를 들면 뭐 디자인 부탁해서, 받았어요. 이거 어때? 하고 다른 동료(내가한거 처럼) 보여주믄 다들 말문이 탁 막혀하던데요. "
2022-06-30 17:17:43,"룩맨","차마 거지같다고는 말 못하겟고"
2022-06-30 17:18:15,"Tina","그게 트렌드나 컨셉에 안맞는 디자인 같은거 였나요? "
2022-06-30 17:18:17,"@lapricala","너무 예술을 만들고 있다랄까요"
2022-06-30 17:18:36,"룩맨","옷은 아니고 어디 제출하는데, 좀 센스있게 꾸며달라했어요"
2022-06-30 17:18:48,"룩맨","그뒤로 다신 부탁안했음"
2022-06-30 18:08:20,"벌 서는 라이언","감사합니다~^^"
2022-06-30 18:33:09,"생각하는 라이언","니트는 아무래도 미니멈수량이 크겠죠?"
2022-06-30 18:33:53,"코삿","대기업들 사이즈 3개인데 70매짜리 오더 주는곳도 있어요"
2022-06-30 18:34:10,"코삿","대신 개발비를 70등분 나눠서 얹어지니"
2022-06-30 18:34:17,"코삿","피스당 납품가는 비싸죠"
2022-06-30 18:34:49,"코삿","캐시미어 100짜리 원가 4.8만원대인데 70피스밖에 안해서 납품가 9만원대 들어가본 적 있어요."
2022-06-30 18:37:07,"두한","별로여서 말문이 막힌건가요?"
2022-06-30 18:45:48,"룩맨","그치요"
2022-06-30 19:52:42,"말썽쟁이 네오","여러분들은 패션포트폴리오 만드시면 어떻게 보통 만드시나요?? "
2022-06-30 19:53:30,"파이팅하는 무지","그쪽은 도전적이고 실험성이 강한 디자인일것 같고 "
2022-06-30 19:53:50,"파이팅하는 무지","저희는 상업디자인? 느낌이 강하죠"
2022-06-30 19:54:13,"파이팅하는 무지","애초에 목적이다르면 디자인이 다르게 나올수밖에 없을것 같아요"
2022-06-30 19:54:35,"코삿","저는 있어보이게 보여주는 포트폴리오보다는"
2022-06-30 19:54:41,"코삿","제가 없어도 일이 돌아갈 수 있을정도로"
2022-06-30 19:54:45,"코삿","누가 봐도 이해하기 쉬운"
2022-06-30 19:54:54,"코삿","너무 내용을 다닥다닥 많이 넣은게 아니라"
2022-06-30 19:54:59,"코삿","강조할 부분을 명확하게 강조한"
2022-06-30 19:55:11,"코삿","제 서류가지고 리오더 할 수 있을정도로"
2022-06-30 19:55:25,"코삿","그렇게 정리하는데 그런 포트폴리오 제출하면 왠만하면 면접 오라고 하는 거 같아요."
2022-06-30 19:56:07,"파이팅하는 무지","코삿님은 패션관련된 지식보단 일을 효율적으로 잘하는 사람을 원하시는것 같아용"
2022-06-30 19:58:28,"코삿","회사가 원하는 인재상이 그런거 같아요"
2022-06-30 19:59:25,"코삿","누가봐도 이해하기 쉽게 명료하게 전달 못하면 QC도 여러번 하고"
2022-06-30 19:59:39,"코삿","겉보기에 되게 바삐 일하는것처럼 보이는데"
2022-06-30 19:59:44,"말썽쟁이 네오","네넹"
2022-06-30 19:59:46,"코삿","많은 스타일 못쳐내요"
2022-06-30 20:00:01,"코삿","결국 기업은 재고 최소로 남기는"
2022-06-30 20:00:16,"말썽쟁이 네오","강조할 부분만 강조할 수 있는 포트폴리오 말씀이시군요.."
2022-06-30 20:00:26,"코삿","매출 최대로 안겨줄 사람이 필요한거잖아요"
2022-06-30 20:00:34,"코삿","실무 투입 가능할 정도의"
2022-06-30 20:00:38,"코삿","그런걸 원하지"
2022-06-30 20:01:03,"코삿","대학교나 어디 대학원 들어가기 위한 포트폴리오처럼 있어 보이게 꾸미고"
2022-06-30 20:01:11,"코삿","내실 없는거 되게 싫어해요"
2022-06-30 20:01:17,"코삿","유학파들이 대게 그래요"
2022-06-30 20:01:36,"코삿","회사내 구성원 깔보는 마인드가 기본 패시브인데"
2022-06-30 20:02:04,"코삿","실질적으로 본인이 만드는게 아니고 남의 손을 타서 만들어 파는게 의류업 본질인데"
2022-06-30 20:02:45,"코삿","본인이 있어보이는 말 가득 채워넣고, 본인이 잘 알지도 못하면서 아는척 지시했는데"
2022-06-30 20:02:52,"코삿","그대로 해서 가져다 주면"
2022-06-30 20:03:07,"코삿","제대로 안해왔다고 생각하는 사람들이 있어요."
2022-06-30 20:05:10,"코삿","제품 판매시 이슈가 될 수 있는 부분을 잘 캐치해서 보완하는 QA 업무에 가까워요 실상은"
2022-06-30 20:05:16,"코삿","디자이너라는 직업이"
2022-06-30 20:05:49,"취준중","와우.."
2022-06-30 20:05:55,"취준중","진짜 고민하고 있던 부분입니다 "
2022-06-30 20:06:08,"취준중","멋있는 디자인이여야하나 실제 생산이 가능한 디자인이어야하나"
2022-06-30 20:06:37,"취준중","실무 디자이너들은 대게 "
2022-06-30 20:06:47,"취준중","실질적인 작업 지시서 능력을 더 중요하게 보는군요"
2022-06-30 20:08:13,"코삿","저는 제가 공장에 QC코멘트 준거랑"
2022-06-30 20:08:18,"코삿","개선된거"
2022-06-30 20:08:22,"코삿","전체 스펙"
2022-06-30 20:08:29,"코삿","편가공 주의사항"
2022-06-30 20:08:38,"코삿","사전원가, 사후원가 계산서"
2022-06-30 20:08:44,"코삿","요정도만 넣어요"
2022-06-30 20:09:11,"코삿","먼저 가격을 손에 쥐고 실제 생산 베이스로"
2022-06-30 20:09:44,"코삿","사진 2장"
2022-06-30 20:09:55,"코삿","얘를 들면 중국 공장에 보낼 때"
2022-06-30 20:10:41,"코삿","이런식으로 정리했던 코멘트와 수정 샘플 착샷 비교 사진정도랑"
2022-06-30 20:11:17,"코삿","업체 핸들링할 능력과 제품 판매시 문제가 될 부분을 캐치할 안목이 있다를 강조 하는거죠"
2022-06-30 20:11:38,"코삿","가장 스탠다드한 옷을 싼 공임에 고퀄로 뽑는게"
2022-06-30 20:11:56,"코삿","제일 기본 스펙일 듯 합니다"
2022-06-30 20:12:01,"코삿","제 개인 의견이에요."
2022-06-30 20:15:45,"ㅁㅈ","사진"
2022-06-30 20:17:02,"코삿","진짜 싸네요"
2022-06-30 20:18:01,"웅냠냠","와.. 정말 싸내요"
2022-06-30 20:19:24,"아카","혹시 전공이나 기술적인 자격증은 아예 없고 동대문에서 디자이너 일만 해본 사람의 경우엔 브랜드에 취직 하는게 힘들까요?"
2022-06-30 20:21:58,"코삿","가능할 수도 있죠. 신세계인터내셔날 노정호 이사님도 동대문 출신이세요."
2022-06-30 20:23:51,"흠냐링","흠냐링님이 나갔습니다."
2022-06-30 20:24:19,"ㅁㅈ","라벨  많이 만들수록  쌉니다 ㅜㅜ"
2022-06-30 20:24:56,"아카","그렇군요 답변 감사합니다. 제가 브랜드 런칭을 최종 목표로 현재 하던 일을 그만 두고 동대문에서 디자이너 일을 배워서 브랜드로 취업하려고 생각중인데 나이는 많고 비전공자에 경력이 없어서 어렵네요.. 일단 동대문은 스펙을 많이 안보는것 같아서 동대문으로 먼저 취직해보려고 알아보는 중이에요 헌데 고민이 동대문 취직이 아니라 자격증이나 패턴학원 같은 곳을 다녀야하나 생각이 들어서요.. "
2022-06-30 20:25:48,"코삿","시장이 진짜 빨리 돌아가는데"
2022-06-30 20:25:57,"코삿","시장에서도 황금보세라고"
2022-06-30 20:26:22,"코삿","기획해서 해외에서 대량생산 해와서 판매해요"
2022-06-30 20:26:34,"코삿","그런곳은 많이 배우실 수 있어요"
2022-06-30 20:29:41,"ㅁㅈ","여성복 알아보세요  그래도 많이 배울수 있어요  "
2022-06-30 20:30:06,"ㅁㅈ","남성복은  그냥 하는거 없어요  "
2022-06-30 20:31:10,"ㅁㅈ","디자인 일하면서  자격증 따시면 되겠어요 "
2022-06-30 20:32:41,"아카","그런곳에 들어갈 수 있다면 좋겠네요 좋은 정보 감사드려요 "
2022-06-30 20:34:19,"아카","그것도 생각했는데 동대문 디자이너 일이 엄청 발로 뛰어야하고 체력적으로 힘들거라고 해서 동대문에 취직을 하게 된다면 일단 일에 적응한 뒤에 해야할 것 같아요 "
2022-06-30 20:38:19,"SIRO","동대문있다가 브랜드가는건 좀 어렵습니다. 경력몇년차인지 모르겠으나. "
2022-06-30 20:38:51,"룩맨","제가 파슨스  앤트워프 FIT나온 애들 디자인한 샘플한번 보여드릴까요? 동대문 디쟈너들 중  훨 나은분들 많다고 봅니다. 단지 집안이 받쳐주지 못 햇고, 수능성적, 영어가 조금 부족햇다봅니다."
2022-06-30 20:40:04,"아카","아무래도 케이스 바이 케이스 인가 보네요.. 역시 본인 능력에 따라 다르겠죠? "
2022-06-30 20:40:44,"SIRO","네, 티오도 별로 없고 사실 브랜드가면 동대문디자이너랑 시스템자체가 달라서요"
2022-06-30 20:40:56,"룩맨","회사내에서도 국내대학출신 동료들 깔아뭉개고, 자기 뜻 안맞으믄 욕하고, 헌데 직장은 결과로 평가받는거죠. 바이어가 최악의 단어들을 공식적인 메일로 씁니다."
2022-06-30 20:40:58,"아카","보여주실 수 있나요? 그럼 감사하겠습니다. 사실 뒷부분 내용도 어느정도 공감되는 부분이긴 하네요 "
2022-06-30 20:41:29,"아카","아무래도 그럼 쉽지는 않긴 하겠네요"
2022-06-30 20:41:43,"룩맨","걍 옷이 아니에요"
2022-06-30 20:41:57,"룩맨","쓰레기임"
2022-06-30 20:42:49,"룩맨","암튼 자신감 갖으세요"
2022-06-30 20:43:09,"룩맨","'나다움'이 정말 중요합니다."
2022-06-30 20:43:36,"아카","좋은 말씀 감사해요ㅎㅎ "
2022-06-30 20:44:56,"룩맨","저번에도 얘기드렸는데, 50만장 이상 오더오는 스타일은 거진 코튼 원단이에요. 컬러는 헤더 블랙 화이트 입니다."
2022-06-30 20:45:41,"룩맨","조용히 회사를 먹여살리고 있는분들은 그런거 해요. 졸업작품 같은 옷 안 하구요."
2022-06-30 20:48:04,"ㅁㅈ","일단 빨리 알아보세요  지금 자리 많아요  "
2022-06-30 20:54:07,"SIRO","왜 꼭 브랜드 가야하는지 모르겠지만, 하고싶은 분야에서 하고싶은거 하세요^^ 
급하다고 아무데나 가지마시고요 힘내요"
2022-06-30 20:58:01,"아카","감사합니다! "
2022-06-30 20:58:49,"아카","브랜드 런칭이 최종 목표라 브랜드에서도 일해봐야겠다는 생각이 들어서요 감사합니다! "
2022-06-30 22:08:49,"SIRO","👍화이팅"
2022-06-30 22:44:12,"답십리","혹시 이미 런칭하신 분들중에"
2022-06-30 22:44:34,"답십리","무신사에 들어가는 것 때문에 고민하시는 분들 계실까요???"
2022-06-30 22:45:00,"기뻐하는 라이언","저는 떱컨이요ㅠ"
2022-06-30 22:45:18,"답십리","이번에 무신사에서 입점 제안이 왔는데 기존에는 사실 무신사는 안들어갈려고 마음먹고 있었는데 다른 브랜드들 보니깐 무신사만 팔린다고 해서요ㅠㅠ"
2022-06-30 22:45:40,"답십리","떠블유 컨셉에 들어갈지 말지 고민하시는거죠??"
2022-06-30 22:46:08,"하니","하니님이 들어왔습니다."
2022-06-30 22:46:08,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-06-30 22:47:10,"얼굴마사지하는 제이지","왜 무신사에 안들어가려고 하셨는지 여쭤봐도 될까요??"
2022-06-30 22:47:28,"하니","안녕하세요:) 저는 패션 브랜드는 아니고 의류 쇼핑몰 이제 막 시작했습니다 잘부탁드려요"
2022-06-30 22:47:43,"기뻐하는 라이언","아뇨 입점이 안돼요ㅠㅠ"
2022-06-30 22:47:58,"답십리","사실은 무신사에 너무 브랜드들이 많고 좀 더 큐레이션하는 방식들이 저희 브랜드 색깔이랑 안맞아서 고민했던건데"
2022-06-30 22:48:22,"답십리","29cm나 eql은 판매량이 너무 적어서 갈등이 되네요ㅠㅠ"
2022-06-30 22:55:04,"가즈아","가즈아님이 들어왔습니다."
2022-06-30 22:55:04,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-06-30 22:57:38,"룩맨","ㅋ ㅋ"
2022-06-30 23:01:30,"답십리","혹시 공감 하시나요ㅠㅠ?"
2022-06-30 23:35:28,"맛있는귤","더블유랑 무신사 둘 다 입점하신 분 혹시 계신가요? 저도 듣기론 무신사에서 판매가 잘된다고 들어서 더블유랑 무신사 판매비율이 궁금했거든요.. 그렇게 차이가 많이 나나요?"
2022-06-30 23:37:49,"ㅈㄷ","무신사 입점해있는데 저희는 판매 거의 없어요ㅠ"
2022-06-30 23:42:14,"퍼블릭웨일즈","무신사들어가는게그래도좋쵸?"
2022-06-30 23:42:53,"답십리","저두 이게 궁금하더라구요"
2022-06-30 23:53:36,"쿄쿄","로고디자인 다들 어디서 하셨나요 ㅠ"
2022-06-30 23:54:42,"돈다발 들고 좋아하는 무지","크몽도 있구..."
2022-07-01 00:02:16,"예비 창업_포솜_운영","저는 디자인과 출신이라 제가 만들었는뎈ㅋㅋ 보통은... 크몽이나 플랫폼 이용하거나 뭐 라우드소싱쪽도 알아보죵 "
2022-07-01 00:02:47,"예비 창업_포솜_운영","저도 맡길까 하다 제가 만들었는데 확실히 맡기는게 ㅠㅠ 전문적인듯해요 "
2022-07-01 00:03:46,"예비 창업_포솜_운영","https://www.loud.kr/designer"
2022-07-01 00:06:20,"쿄쿄","감사합니다!!!"
2022-07-01 08:56:50,"경례하는 프로도","경례하는 프로도님이 들어왔습니다."
2022-07-01 08:56:50,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 10:19:08,"93 디자이너","사진"
2022-07-01 10:19:39,"93 디자이너","레이브의 이런 물빠진 빈티지한 프린팅은 나염으로 표현이 안되겠죠?"
2022-07-01 10:27:29,"팩토리유니콘","가능할거같은데용"
2022-07-01 11:03:38,"건방진 제이지","동댐에 울분또 많은 곳 알려주실 수 있나요ㅜㅜ일반 분또는 많은데 울분또 도저히 못찾겠네여"
2022-07-01 11:03:54,"팩토리유니콘","몇번 보긴했는데"
2022-07-01 11:04:01,"팩토리유니콘","https://cafe.naver.com/factoryunicorn/5691"
2022-07-01 11:04:09,"팩토리유니콘","슬슬 한국 브랜드도 두각을 보이네요"
2022-07-01 11:10:41,"H","H님이 들어왔습니다."
2022-07-01 11:10:41,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 11:16:41,"돈다발 들고 좋아하는 무지","티셔츠는 제작한적이 없어서 그러는데 
목 부분 늘어나지않는건 어떤걸 사용해야되는걸까요??"
2022-07-01 11:20:07,"H","안녕하세요 :) 의류 브랜드 준비 임박에 디자이너를 더 구해야해서 그런대 디자이너 분들 어떻게 구하시나요?,, "
2022-07-01 11:27:24,"팩토리유니콘","https://cafe.naver.com/factoryunicorn/5692"
2022-07-01 11:28:08,"팩토리유니콘","디자이너 인스타그램, 라우드 소싱, 크몽 등이요!"
2022-07-01 11:29:58,"파이팅하는 무지","작업지시서와 공장컨택 샘플 제작 패턴 본제품 진행등 속성으로 배울수 있는곳도 있나요?"
2022-07-01 11:36:29,"남산날다람쥐","동대문에서 3명이서 밥먹을건데 "
2022-07-01 11:36:32,"남산날다람쥐","점메추해주세요~~"
2022-07-01 11:44:01,"팩토리유니콘","6층"
2022-07-01 11:44:02,"팩토리유니콘","라멘집이요"
2022-07-01 11:47:55,"남산날다람쥐","이모티콘"
2022-07-01 11:48:00,"남산날다람쥐","감사합니다~"
2022-07-01 12:17:54,"팩토리유니콘","https://cafe.naver.com/factoryunicorn/5692"
2022-07-01 12:17:58,"팩토리유니콘","한번 방문해야겟네요"
2022-07-01 12:18:20,"불나게 일하는 네오","여러분 스와치 걷으러갈때 뭐입고가시나용.."
2022-07-01 12:18:41,"불나게 일하는 네오","후드티에 반바지입고갈까 생각중인데 넘 학생처럼 보일까여 "
2022-07-01 12:18:45,"질풍가도","제일편한 츄리닝이요"
2022-07-01 12:19:15,"불나게 일하는 네오","오 약간 셔츠같은건 입으시는분들 없으시져..??"
2022-07-01 12:19:33,"질풍가도","그건 걷으시는분 케바케라..."
2022-07-01 12:19:49,"불나게 일하는 네오","아항 "
2022-07-01 12:20:06,"질풍가도","스와치랑 원단 많이 들어야하는데
다니기 편한게 짱이긴해요"
2022-07-01 12:21:25,"질풍가도","시장분들은 대부분 오래 일하셔서
몇마디만 나눠보면 학생인지 사업자인지 거의 다 알아보세요.
(아닌곳도 있지만요)"
2022-07-01 12:22:35,"룩맨","그렇죠 업력도 알 수 있음 ㅎ"
2022-07-01 12:23:01,"룩맨","업체 직원하고 미팅하다보믄 명함엔 차장 인데 얘기하다보믄, 물 차장인지 낙하산인지도 암"
2022-07-01 12:23:07,"질풍가도","외모보다는 말투로 알아보는 편이라 편하게 입고가세요."
2022-07-01 12:23:13,"불나게 일하는 네오","오 넹넹!!"
2022-07-01 12:23:18,"질풍가도","ㅋㅋㄲㅋㅋ물차장ㅋㅋㅋㅋ"
2022-07-01 12:23:24,"룩맨","명함엔 부장인데 얘기해보믄 아 사장인데 나이땜에 부장으로 영업하는구나도 알 수 있음여"
2022-07-01 12:23:51,"불나게 일하는 네오","근데 학생들 싫어하시는분들은 별로 없으시겠져..?? 지금 준비중인데 넘 두근두근 ㅠㅠ"
2022-07-01 12:29:46,"질풍가도","음...아니라고 말못하겠..."
2022-07-01 12:29:57,"질풍가도","좋아하시진 않으시죠ㅜ"
2022-07-01 12:30:06,"질풍가도","사장님들 마다 다르겠지만"
2022-07-01 12:30:30,"질풍가도","학생들은 큰 매출로 안 이어지니까요."
2022-07-01 12:30:35,"좌절하는 제이지","옷보면"
2022-07-01 12:30:45,"좌절하는 제이지","100% 코튼 써져있는거가"
2022-07-01 12:30:56,"좌절하는 제이지","코튼안에서도 종류가 다양한건가요?"
2022-07-01 12:33:33,"팩토리유니콘","https://cafe.naver.com/factoryunicorn/5686"
2022-07-01 12:33:37,"팩토리유니콘","면 종류도 다양하죠"
2022-07-01 12:34:54,"좌절하는 제이지","아아"
2022-07-01 12:57:06,"기뻐하는 라이언","기뻐하는 라이언님이 들어왔습니다."
2022-07-01 12:57:06,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 12:59:19,",",",님이 나갔습니다."
2022-07-01 13:01:32,"타요","타요님이 들어왔습니다."
2022-07-01 13:01:32,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 13:07:59,"생각하는 라이언","팩토리유니콘님 오늘 줌 링크는 몇시쯤 보내주시나요??"
2022-07-01 13:10:39,"팩토리유니콘","5시쯤 예장입키다"
2022-07-01 13:16:02,"H","H님이 나갔습니다."
2022-07-01 13:16:56,"파이팅하는 무지","붐박스 다녀오신분 계신가요?"
2022-07-01 13:30:45,"피치","한녕하세요 
종합시장에서 메쉬망사찾으려고 하는데요
어디쪽에 모여 있을까요 "
2022-07-01 13:30:58,"디자이너","B2요!"
2022-07-01 13:31:35,"피치","B동 2층인가요?넵 감사합니다^^"
2022-07-01 13:39:38,"디자이너","넵!"
2022-07-01 13:41:43,"룩맨","원산지에 따라 다양한데, 수출하시는 거아니면 큰 의미 없구요. 핸드필 차이가 좀 있습니다.  "
2022-07-01 13:43:45,"룩맨","같은 100 cotton이어도, bio polish한 했다거나, 잡사를 없앤 compact yarn으로 편직했다거나 하면 소재 질감이 매우 달라여."
2022-07-01 13:48:23,"좌절하는 제이지","아아 감사해요!"
2022-07-01 13:52:12,"피치","룩맨님 
그런이유들로 같은 30수 직기면100%라도 
핸드필과 퀄리티차이가 나는거였군요
저도 배워갑니다.정말 감사합니다."
2022-07-01 13:54:24,"룩맨","네 100코튼 티여도, 핸드필이 아주 매끈하고 깔끔한 면이 있고 좀 텁텁한데 보드라운 것도 있고 선택은 제작자의 목 ㅎ"
2022-07-01 14:09:35,"코삿","밥도 못먹고 일하는데 서럽네요"
2022-07-01 14:09:39,"코삿","뭐이리 바쁜거지"
2022-07-01 14:09:40,"코삿",";ㅅ;"
2022-07-01 14:10:59,"좌절하는 제이지","그럼 저가 동대문 돌아다니면서 원단을 찾아야하는거죠 이거는"
2022-07-01 14:12:51,"오잉","요기는 정모같은거는 안하나요~?? ㅎㅎ 패션인들끼리 네트워킹되면 참좋을것같은데 "
2022-07-01 14:13:56,"팩토리유니콘","카페통해서 종종했는데"
2022-07-01 14:14:03,"팩토리유니콘","여름에 한번할까요"
2022-07-01 14:14:04,"팩토리유니콘","?"
2022-07-01 14:17:37,"11","혹시 어깨체인 작업하는게 시장용어가 따로 있나요?"
2022-07-01 14:18:25,"룩맨","저는 해외시장은 가봣는데. 동대문은 한번도 안가봣어요. 원단한지 12년됨ㅋ"
2022-07-01 14:19:14,"룩맨","근데 제가 100장 한다면 인터넷으로 견본스와치 받아보고, 스톡 야드지 싸게 살것 같아요"
2022-07-01 14:19:26,"오잉","너무 좋아요~!!!"
2022-07-01 14:20:23,"팩토리유니콘","7월말이나 해서 한번 해볼게ㅕㅇ"
2022-07-01 14:20:25,"팩토리유니콘","해볼게여"
2022-07-01 14:20:25,"팩토리유니콘","ㅎㅎ"
2022-07-01 14:20:31,"오잉","꼮 참여하겠습니당 ㅎㅎ"
2022-07-01 14:28:41,"코삿","사진"
2022-07-01 14:28:45,"코삿","하이브도 채용하네요"
2022-07-01 14:32:38,"좌절하는 제이지","아아"
2022-07-01 14:33:20,"룩맨","회사있으믄 업체들이 거진 매일들어오기 땜에 구지 제가 돌아다닐 이유가 없었네요"
2022-07-01 14:43:40,"🌚","🌚님이 들어왔습니다."
2022-07-01 14:43:40,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 14:43:54,"🌚","안녕하세요!"
2022-07-01 14:47:57,"🌚","모자브랜드 창업하고싶어 도움얻고싶어, 입장하게됐습니다 ㅎㅎ"
2022-07-01 14:51:06,"생각하는 라이언","반갑습니다~"
2022-07-01 14:51:28,"🌚","저만의 개인 모자 브랜드를 런칭하고싶은데 (과정적인 부분은 아에 몰라서,혹시 개인브랜드 의류 런, 과정에 대해서 혹시 여쭤볼수있을까요?)"
2022-07-01 14:56:11,"로지","로지님이 들어왔습니다."
2022-07-01 14:56:11,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 14:58:26,"기뻐하는 라이언","어 저 용품,신발디자인 업무하고있어서 모자 가방 이런 과정은 좀 알아요!"
2022-07-01 14:58:41,"🌚","헙 모자좀 혹시 알 수있을까요!?ㅜㅜ"
2022-07-01 14:59:12,"기뻐하는 라이언","어떤거가 궁금하신거에요~? 아는선에서는 말씀해드릴수있어요!"
2022-07-01 15:01:04,"🌚","처음부터 원단,대행사 어떻게 선택해야하고"
2022-07-01 15:01:16,"🌚","아이디어가있으면 디자이너한테 맡겨야하는건지 그 과정이 다 궁금합니다."
2022-07-01 15:01:28,"🌚","기초적인 부분이요!"
2022-07-01 15:01:32,"🌚","아에 쌩판 하나도 몰라서...ㅜㅜ"
2022-07-01 15:01:40,"🌚","막연하게 모자브랜드 런칭하고싶다 이게 다입니다!"
2022-07-01 15:03:06,"코코팜","모자 단가가 너무세요 .."
2022-07-01 15:03:17,"🌚","가격이 어떻게되죠?"
2022-07-01 15:03:40,"코삿","모자는 브랜드빨인데"
2022-07-01 15:03:58,"기뻐하는 라이언","아아 개인톡주세요! "
2022-07-01 15:04:00,"기뻐하는 라이언","채팅방 관리자가 메시지를 가렸습니다."
2022-07-01 15:04:36,"기뻐하는 라이언","오픈채팅으로 연락주세요!"
2022-07-01 15:16:32,"기무시","안녕하세요 개인톡 가능하실까요?"
2022-07-01 15:17:12,"🌚","네넹"
2022-07-01 15:17:24,"기무시","오픈채팅 열어주시면"
2022-07-01 15:17:31,"기무시","제가연락드릴께요"
2022-07-01 15:18:08,"🌚","채팅방 관리자가 메시지를 가렸습니다."
2022-07-01 15:18:37,"🌚","드렸습니다!"
2022-07-01 15:20:48,"기무시","안되는데..."
2022-07-01 15:22:11,"기무시","카톡아이디"
2022-07-01 15:22:17,"기무시","funnyfamilly1"
2022-07-01 15:22:23,"기무시","쪽지하나보내주세요"
2022-07-01 15:33:10,"7april","7april님이 들어왔습니다."
2022-07-01 15:33:10,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-01 15:43:59,"불금 네오","혹시 스티커나 택배 봉투 제작하려면 어디서 알아볼수있나요?"
2022-07-01 15:44:10,"불금 네오","가성비 좋은곳 추천해주시면 감사하겠습니다"
2022-07-01 16:09:01,"★복숭아","안녕하세요!"
2022-07-01 16:09:16,"★복숭아","간이과세자도 w컨셉이나 무신사에 입점할 수 있나요~??"
2022-07-01 16:12:45,"강한와니","간이는 못들어가요 ! "
2022-07-01 16:15:21,"둠칫두둠칫","저 간이인데 무신사 입점되있는데용"
2022-07-01 16:15:47,"쿄쿄","혹시 아는 md 있으셨나요?"
2022-07-01 16:15:53,"깡깡","간이도 들어갑니다!"
2022-07-01 16:15:58,"건방진 제이지","간이를"
2022-07-01 16:16:02,"건방진 제이지","무신사에서 입점시켜준다니"
2022-07-01 16:16:08,"건방진 제이지","간이부었구만"
2022-07-01 16:16:11,"건방진 제이지","ㅜㅜ"
2022-07-01 16:16:35,"건방진 제이지","간이는 세금관련으로 골치일텐데 희안하네요"
2022-07-01 16:16:56,"둠칫두둠칫","ㅎㅎ소기업이나 골치아프지요~"
2022-07-01 16:18:17,"둠칫두둠칫","그냥 입점 제안서 넣고 들어갔어용~"
2022-07-01 16:18:51,"둠칫두둠칫","다른 곳은 간이는 수수료 5퍼센트 더 받는곳도 있더라구요~"
2022-07-01 16:34:26,"🌚","백화점 입점은"
2022-07-01 16:34:30,"🌚","많이 어렵죠?"
2022-07-01 16:34:46,"🌚","예전GD 피스마이너스원 입점 한것같았는데"
2022-07-01 16:38:45,"불나게 일하는 네오","여러분 동대문 스와치생각보다 쉽네여ㅠㅠ"
2022-07-01 16:38:52,"예비 창업_포솜_운영","마자영 "
